Date,Close,Adj Close,Volume,Daily Return,Rolling Volatility,MA_20,MA_50,RSI,Log Return
2020-01-02,28868.80078125,28868.80078125,251820000,,,,,,
2020-01-03,28634.880859375,28634.880859375,239590000,-0.0081028624516654,,,,,-0.008135869061216
2020-01-06,28703.380859375,28703.380859375,252760000,0.0023921873583621,,,,,0.0023893306331575
2020-01-07,28583.6796875,28583.6796875,258900000,-0.0041702812801546,,,,,-0.0041790011544619
2020-01-08,28745.08984375,28745.08984375,291750000,0.0056469341251603,,,,,0.0056310499624785
2020-01-09,28956.900390625,28956.900390625,275060000,0.00736858183524,,,,,0.0073415664649151
2020-01-10,28823.76953125,28823.76953125,237830000,-0.0045975521405634,,,,,-0.0046081533890809
2020-01-13,28907.05078125,28907.05078125,249830000,0.0028893254197619,,,,,0.0028851593419118
2020-01-14,28939.669921875,28939.669921875,287440000,0.0011284146858094,,,,,0.0011277785044971
2020-01-15,29030.220703125,29030.220703125,260270000,0.0031289500362114,,,,,0.0031240650592935
2020-01-16,29297.640625,29297.640625,252110000,0.0092117770860147,,,,,0.0091696074412238
2020-01-17,29348.099609375,29348.099609375,321820000,0.0017222883241985,,,,,0.0017208068863941
2020-01-21,29196.0390625,29196.0390625,320640000,-0.0051812740483688,,,,,-0.0051947433944775
2020-01-22,29186.26953125,29186.26953125,283440000,-0.0003346183785096,,,,59.83098905033556,-0.0003346743757314
2020-01-23,29160.08984375,29160.08984375,307060000,-0.0008969864227412,,,,58.876366510494044,-0.0008973889557916
2020-01-24,28989.73046875,28989.73046875,380010000,-0.0058422102233856,,,,61.248983038884134,-0.0058593426937832
2020-01-27,28535.80078125,28535.80078125,337270000,-0.0156582927871413,,,,45.730839004749754,-0.0157821787841704
2020-01-28,28722.849609375,28722.849609375,330140000,0.0065548827439216,,,,53.42778111846061,0.0065334929210021
2020-01-29,28734.44921875,28734.44921875,302290000,0.00040384605054,,,,49.71703757873917,0.0004037645266717
2020-01-30,28859.439453125,28859.439453125,326850000,0.004349839226897,,28911.192578125,,47.28278626037333,0.0043404060216382
2020-01-31,28256.029296875,28256.029296875,403890000,-0.0209085889291124,0.0076056769257571,28880.55400390625,,37.459782243876845,-0.0211302689301338
2020-02-03,28399.810546875,28399.810546875,307910000,0.0050885157461209,0.007533319407303,28868.80048828125,,39.087748607328365,0.0050756130019059
2020-02-04,28807.630859375,28807.630859375,332750000,0.0143599659521276,0.0082032870244686,28874.01298828125,,47.55426957300652,0.0142578381808324
2020-02-05,29290.849609375,29290.849609375,357540000,0.0167739843779184,0.0089107625844491,28909.371484375,,54.21450444941912,0.0166348547848241
2020-02-06,29379.76953125,29379.76953125,263700000,0.0030357576874977,0.008861885494821,28941.10546875,,51.40943169568878,0.0030311590796179
2020-02-07,29102.509765625,29102.509765625,252860000,-0.0094370980456497,0.009034219210373,28948.3859375,,46.08976663362063,-0.0094819096056389
2020-02-10,29276.8203125,29276.8203125,250510000,0.0059895365821984,0.0090444738516656,28971.0384765625,,51.277134475837585,0.0059716706117254
2020-02-11,29276.33984375,29276.33984375,279540000,-1.6411234036728395e-05,0.0090321880910096,28989.5029296875,,51.428187407323904,-1.6411368702503054e-05
2020-02-12,29551.419921875,29551.419921875,309530000,0.0093959859597587,0.0092406315707481,29020.0904296875,,55.75111758158044,0.0093521182564774
2020-02-13,29423.310546875,29423.310546875,291150000,-0.0043351343298793,0.0093029304263328,29039.744921875,,56.45216325766625,-0.0043445582706031
2020-02-14,29398.080078125,29398.080078125,231000000,-0.0008574993187733,0.0090886259376029,29044.76689453125,,64.70833985760976,-0.0008578671816239
2020-02-18,29232.189453125,29232.189453125,256600000,-0.0056429067666714,0.0091718211566327,29038.97138671875,,58.75123827830322,-0.0056588881142531
2020-02-19,29348.029296875,29348.029296875,240640000,0.0039627494866834,0.0091375880084337,29046.5708984375,,60.17767923267867,0.0039549184763403
2020-02-20,29219.98046875,29219.98046875,287780000,-0.0043631150435928,0.0091958352499959,29048.2564453125,,55.97436483313904,-0.0043726612074951
2020-02-21,28992.41015625,28992.41015625,311210000,-0.0077881746958516,0.009362394680126,29039.8724609375,,63.93836798944753,-0.0078186609195825
2020-02-24,27960.80078125,27960.80078125,452580000,-0.0355820495584984,0.0123119918170692,28988.4259765625,,43.780654293994566,-0.0362305197816668
2020-02-25,27081.359375,27081.359375,513270000,-0.0314526544904871,0.013728207516909,28915.70390625,,28.427052350554092,-0.0319579119303384
2020-02-26,26957.58984375,26957.58984375,472450000,-0.0045702850265433,0.0135623075783829,28827.44091796875,,17.963463251664407,-0.0045807607092449
2020-02-27,25766.640625,25766.640625,664980000,-0.0441786237439217,0.0164527551595603,28679.05048828125,,11.915669089618476,-0.0451842283088428
2020-02-28,25409.359375,25409.359375,915990000,-0.013866039240418,0.0163883943937732,28506.546484375,,11.71799364211445,-0.0139630707686887
2020-03-02,26703.3203125,26703.3203125,637200000,0.0509245793411508,0.0202282462269964,28428.91103515625,,28.349430651177315,0.0496703284646483
2020-03-03,25917.41015625,25917.41015625,647080000,-0.0294311773611953,0.021004377084398,28304.791015625,,25.04024568298651,-0.0298729642672974
2020-03-04,27090.859375,27090.859375,457590000,0.0452764844818811,0.0233616868340688,28218.95244140625,,33.86953576838226,0.0442814288736291
2020-03-05,26121.279296875,26121.279296875,477370000,-0.0357899343355548,0.0240111485461547,28060.47392578125,,30.50410896222411,-0.036446097670327
2020-03-06,25864.779296875,25864.779296875,599780000,-0.0098195803155278,0.0239366633760737,27884.7244140625,,29.693208671714373,-0.0098681103520492
2020-03-09,23851.01953125,23851.01953125,750430000,-0.077857218208249,0.0291982331567224,27622.14990234375,,24.491191126890996,-0.0810552064697617
2020-03-10,25018.16015625,25018.16015625,654860000,0.0489346219967994,0.0317800743652465,27409.21689453125,,31.33511476385381,0.0477750033506724
