Price,Adj Close,Close,High,Low,Open,Volume
Ticker,UNH,UNH,UNH,UNH,UNH,UNH
Date,,,,,,
2020-01-02,272.8175048828125,292.5,295.70001220703125,289.7900085449219,293.9800109863281,2543400
2020-01-03,270.05670166015625,289.5400085449219,291.8800048828125,284.3599853515625,287.2699890136719,2711400
2020-01-06,271.931396484375,291.54998779296875,291.6600036621094,287.2200012207031,288.0,3079100
2020-01-07,270.2899169921875,289.7900085449219,291.489990234375,287.5799865722656,290.70001220703125,2492900
2020-01-08,275.9886474609375,295.8999938964844,297.3800048828125,290.0400085449219,291.5,3379200
2020-01-09,274.4217834472656,294.2200012207031,297.20001220703125,293.7200012207031,294.2900085449219,2838200
2020-01-10,275.2705078125,295.1300048828125,296.07000732421875,292.2099914550781,296.07000732421875,2477900
2020-01-13,266.61505126953125,285.8500061035156,294.45001220703125,285.0199890136719,294.3699951171875,6994900
2020-01-14,268.84417724609375,288.239990234375,288.239990234375,284.25,285.6000061035156,6056300
2020-01-15,276.4643859863281,296.4100036621094,299.6400146484375,289.0,289.0199890136719,6081300
2020-01-16,280.5030822753906,300.739990234375,300.989990234375,295.92999267578125,298.0,3710300
2020-01-17,278.3857421875,298.4700012207031,300.70001220703125,295.8800048828125,300.010009765625,4632200
2020-01-21,280.3071594238281,300.5299987792969,302.5400085449219,296.010009765625,296.8900146484375,4962800
2020-01-22,280.3631896972656,300.5899963378906,302.1300048828125,297.3500061035156,301.989990234375,3117600
2020-01-23,279.30914306640625,299.4599914550781,300.5799865722656,296.6499938964844,300.010009765625,3169600
2020-01-24,273.10662841796875,292.80999755859375,299.92999267578125,291.55999755859375,298.3399963378906,3678500
2020-01-27,264.97344970703125,284.0899963378906,288.0799865722656,280.07000732421875,288.0,4399400
2020-01-28,266.6336669921875,285.8699951171875,288.3699951171875,283.29998779296875,283.9100036621094,4341000
2020-01-29,263.8634948730469,282.8999938964844,286.19000244140625,280.8900146484375,284.0,3963800
2020-01-30,262.0727233886719,280.9800109863281,281.8399963378906,275.9200134277344,281.8399963378906,4211800
2020-01-31,254.11663818359375,272.45001220703125,278.7799987792969,271.17999267578125,278.1700134277344,5532600
2020-02-03,255.5810546875,274.0199890136719,276.8500061035156,270.82000732421875,275.1300048828125,5646800
2020-02-04,261.94207763671875,280.8399963378906,283.5,276.8800048828125,277.2799987792969,4290200
2020-02-05,275.8302001953125,295.7300109863281,297.0,285.44000244140625,285.6000061035156,5761000
2020-02-06,272.78021240234375,292.4599914550781,297.2699890136719,290.0,297.0,3044000
2020-02-07,269.7582092285156,289.2200012207031,293.3900146484375,288.9100036621094,292.8699951171875,3425900
2020-02-10,267.7155456542969,287.0299987792969,289.2900085449219,285.45001220703125,286.2300109863281,3147400
2020-02-11,271.2225341796875,290.7900085449219,291.57000732421875,285.8999938964844,286.8500061035156,2992200
2020-02-12,283.05865478515625,303.4800109863281,305.0,294.010009765625,295.0,6701900
2020-02-13,281.8647766113281,302.20001220703125,305.8999938964844,300.1400146484375,300.1400146484375,3565500
2020-02-14,278.6748962402344,298.7799987792969,303.9700012207031,297.30999755859375,302.2099914550781,2485600
2020-02-18,281.8088073730469,302.1400146484375,303.3500061035156,299.0,299.6700134277344,3241700
2020-02-19,284.7655334472656,305.30999755859375,306.7099914550781,302.7300109863281,303.3699951171875,3021100
2020-02-20,281.79949951171875,302.1300048828125,304.1600036621094,297.8900146484375,303.20001220703125,2885500
2020-02-21,281.14654541015625,301.42999267578125,302.510009765625,298.6099853515625,300.4700012207031,2987100
2020-02-24,259.0973205566406,277.7900085449219,288.989990234375,277.6400146484375,286.8900146484375,8790600
2020-02-25,245.66636657714844,263.3900146484375,281.9800109863281,262.010009765625,280.1499938964844,8171200
2020-02-26,245.3025665283203,263.0,269.8299865722656,258.7099914550781,264.7200012207031,6806600
2020-02-27,236.8335723876953,253.9199981689453,262.1499938964844,252.07000732421875,258.4200134277344,7604300
2020-02-28,237.80360412597656,254.9600067138672,257.1000061035156,245.3000030517578,246.1999969482422,9961000
2020-03-02,254.7322998046875,273.1099853515625,273.239990234375,250.32000732421875,257.3399963378906,8866300
2020-03-03,243.8102264404297,261.3999938964844,280.3500061035156,259.2300109863281,275.3500061035156,9188100
2020-03-04,269.9447937011719,289.4200134277344,295.8399963378906,282.2099914550781,290.0,14533000
2020-03-05,263.9194641113281,282.9599914550781,289.4200134277344,279.94000244140625,281.6000061035156,5908400
2020-03-06,264.76824951171875,283.8699951171875,284.9700012207031,271.8999938964844,275.4200134277344,5361900
2020-03-09,255.0400848388672,273.44000244140625,281.44000244140625,259.239990234375,264.4599914550781,8070700
2020-03-10,261.1586608886719,280.0,283.8999938964844,272.5,279.7200012207031,7366000
2020-03-11,259.0879821777344,277.7799987792969,285.239990234375,273.260009765625,274.760009765625,7744600
2020-03-12,233.55975341796875,250.41000366210938,272.2300109863281,250.0,260.0,10496600
2020-03-13,254.8333282470703,272.0400085449219,273.2200012207031,242.27000427246094,260.989990234375,9308400
2020-03-16,210.80609130859375,225.0399932861328,245.67999267578125,223.9499969482422,243.9199981689453,10303500
2020-03-17,228.77293395996094,244.22000122070312,248.75999450683594,228.2899932861328,230.82000732421875,9642200
2020-03-18,203.33087158203125,217.05999755859375,231.4499969482422,200.19000244140625,225.75,12917500
2020-03-19,205.8975372314453,219.8000030517578,226.1199951171875,208.94000244140625,216.97999572753906,8065200
2020-03-20,193.5230712890625,206.58999633789062,232.63999938964844,203.4600067138672,223.17999267578125,9364100
2020-03-23,182.53501892089844,194.86000061035156,205.75,187.72000122070312,202.0399932861328,10654500
2020-03-24,205.8975372314453,219.8000030517578,220.27000427246094,199.0,202.13999938964844,8894400
2020-03-25,219.65838623046875,234.49000549316406,247.50999450683594,216.0,219.08999633789062,10014000
2020-03-26,239.23646545410156,255.38999938964844,257.9599914550781,232.3000030517578,234.02999877929688,7517600
2020-03-27,227.11489868164062,242.4499969482422,251.60000610351562,238.24000549316406,242.94000244140625,4879500
2020-03-30,235.3864288330078,251.27999877929688,254.08999633789062,242.63999938964844,242.63999938964844,5329000
2020-03-31,233.60659790039062,249.3800048828125,254.52999877929688,243.0,243.47999572753906,5450000
2020-04-01,222.3094024658203,237.32000732421875,246.61000061035156,235.44000244140625,238.69000244140625,4548800
2020-04-02,225.23207092285156,240.44000244140625,242.0,226.02999877929688,235.3000030517578,4636800
2020-04-03,214.9746551513672,229.49000549316406,239.33999633789062,227.27000427246094,238.32000732421875,4650300
2020-04-06,232.63238525390625,248.33999633789062,249.2899932861328,235.1199951171875,240.0,6365900
2020-04-07,232.3513641357422,248.0399932861328,266.7099914550781,246.5399932861328,259.80999755859375,4984100
2020-04-08,250.8896026611328,267.8299865722656,269.1600036621094,246.25999450683594,247.69000244140625,6390200
2020-04-09,247.4236602783203,264.1300048828125,270.3999938964844,261.6000061035156,265.0,4923300
2020-04-13,246.8428955078125,263.510009765625,264.9599914550781,258.17999267578125,262.05999755859375,2964900
2020-04-14,253.3908233642578,270.5,273.07000732421875,267.0,269.0,4778900
2020-04-15,263.8636474609375,281.67999267578125,282.989990234375,270.67999267578125,276.3299865722656,7841800
2020-04-16,279.5541687011719,298.42999267578125,300.0,280.010009765625,283.44000244140625,7738900
2020-04-17,272.1819152832031,290.55999755859375,304.0,287.1000061035156,300.989990234375,5857500
2020-04-20,264.29449462890625,282.1400146484375,289.010009765625,281.2699890136719,285.29998779296875,4072600
2020-04-21,256.84735107421875,274.19000244140625,280.0,273.25,274.95001220703125,3977500
2020-04-22,259.49835205078125,277.0199890136719,283.82000732421875,276.7099914550781,279.5799865722656,3663300
2020-04-23,267.2827453613281,285.3299865722656,288.4599914550781,278.5400085449219,279.05999755859375,4420500
2020-04-24,272.8658142089844,291.2900085449219,291.8999938964844,284.0,287.2900085449219,3265000
2020-04-27,275.3855895996094,293.9800109863281,296.8599853515625,290.6300048828125,293.2099914550781,3706200
2020-04-28,270.1211242675781,288.3599853515625,298.25,285.6199951171875,298.0,3862900
2020-04-29,269.4559631347656,287.6499938964844,292.75,286.1000061035156,292.0,4258400
2020-04-30,273.9711608886719,292.4700012207031,295.0,285.5199890136719,286.6499938964844,7631700
2020-05-01,266.5146789550781,284.510009765625,289.0,279.6000061035156,288.3900146484375,3526100
2020-05-04,269.35302734375,287.5400085449219,287.94000244140625,282.1099853515625,284.489990234375,2894200
2020-05-05,274.5050964355469,293.0400085449219,296.0,287.2900085449219,289.9599914550781,2501300
2020-05-06,270.5051574707031,288.7699890136719,297.67999267578125,288.44000244140625,295.1000061035156,2579200
2020-05-07,266.9736022949219,285.0,292.2900085449219,284.5199890136719,291.05999755859375,3162300
2020-05-08,268.84710693359375,287.0,290.0,285.6600036621094,289.489990234375,3200000
2020-05-11,270.4302062988281,288.69000244140625,290.1000061035156,285.260009765625,285.55999755859375,3490700
2020-05-12,269.5028381347656,287.70001220703125,293.1499938964844,287.70001220703125,291.7699890136719,4214300
2020-05-13,260.41632080078125,278.0,286.3999938964844,275.55999755859375,284.489990234375,5474100
2020-05-14,272.22869873046875,290.6099853515625,292.45001220703125,275.6400146484375,275.92999267578125,5704600
2020-05-15,272.556640625,290.9599914550781,300.0,290.7200012207031,292.4100036621094,12182800
2020-05-18,274.8048400878906,293.3599853515625,299.7200012207031,292.0199890136719,298.4800109863281,4015100
2020-05-19,270.76739501953125,289.04998779296875,294.6300048828125,288.8800048828125,290.739990234375,3059400
2020-05-20,269.77447509765625,287.989990234375,292.8999938964844,286.70001220703125,292.8999938964844,3200600
2020-05-21,268.7628173828125,286.9100036621094,290.1300048828125,284.92999267578125,286.0400085449219,3604900
